dataset_index,config_type,domain,role,ft_split,natoms,nSi,nO,O_over_Si,content_sha12
7441,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,117,76,41,0.5395,f1c763e30847
7442,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,121,77,44,0.5714,f8aeac3138bf
7443,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,143,87,56,0.6437,3bb0740a97cf
7444,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,137,82,55,0.6707,896c86f9c87d
7446,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,118,77,41,0.5325,6f5c6c0e8d06
7447,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,129,82,47,0.5732,3a8bd09e935f
7448,SiOx_int_AL,SiO2x_dilute_vacancy,core,val,125,77,48,0.6234,f09f61620903
7449,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,132,75,57,0.76,83388df6825d
7450,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,129,80,49,0.6125,09126153fb53
7451,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,132,79,53,0.6709,43af5084c4c5
7452,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,193,75,118,1.5733,3e8ebbc69ff3
7453,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,173,72,101,1.4028,aa308e0e7511
7454,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,196,78,118,1.5128,bc1df5b71dc5
7456,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,178,76,102,1.3421,c32d7a031d06
7457,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,186,74,112,1.5135,d4c7a3840b16
7459,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,187,75,112,1.4933,eeb4b3663cb2
7460,SiOx_int_AL,SiO2x_dilute_vacancy,core,val,185,71,114,1.6056,67758a28dc2a
7461,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,188,70,118,1.6857,bad0c705e1af
7462,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,177,73,104,1.4247,fd3ac629483c
7463,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,191,72,119,1.6528,28dbac18d084
7464,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,189,72,117,1.625,78ac3e9124db
7465,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,189,79,110,1.3924,7207f28283b5
7466,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,188,74,114,1.5405,ab9e1aded63f
7467,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,203,79,124,1.5696,8dc925595870
7470,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,171,80,91,1.1375,764e0c91b09c
7471,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,195,78,117,1.5,2e166391a5a5
7472,SiOx_int_AL,SiO2x_dilute_vacancy,core,val,190,74,116,1.5676,3965fff9c403
7473,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,187,76,111,1.4605,2291b26c74ab
7475,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,182,68,114,1.6765,b77000c8de1d
7476,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,194,71,123,1.7324,87cb463a0256
7477,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,186,72,114,1.5833,7ff033636a1e
7478,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,189,79,110,1.3924,43ff9d8a63bf
7479,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,167,69,98,1.4203,4b5582dee216
7480,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,188,80,108,1.35,742cf64645f1
7482,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,182,73,109,1.4932,3be66d2c6a2e
7483,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,166,67,99,1.4776,6d4d29657fa8
7484,SiOx_int_AL,SiO2x_dilute_vacancy,core,val,190,74,116,1.5676,9e2c1a6e0775
7486,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,183,67,116,1.7313,2d1efeab36d8
7490,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,194,74,120,1.6216,e01e96fdb288
7491,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,190,77,113,1.4675,6c8bb0f69ccd
7492,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,186,72,114,1.5833,45c923e5ff38
7494,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,190,74,116,1.5676,41db0557346e
7495,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,176,67,109,1.6269,5d425269ce48
7496,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,177,75,102,1.36,d322036b1a83
7499,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,189,75,114,1.52,dbfb21cdfae0
7500,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,186,74,112,1.5135,a327207a9f78
7501,SiOx_int_AL,SiO2x_dilute_vacancy,core,val,178,71,107,1.507,0f4159ab8d0f
7502,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,183,78,105,1.3462,86f9847825e8
7503,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,193,73,120,1.6438,97a64ee4032b
7504,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,178,80,98,1.225,0c300c88980d
7505,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,185,76,109,1.4342,bd0eaa35e54c
7506,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,183,78,105,1.3462,20880698a5bd
7508,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,183,76,107,1.4079,6e8369ca5c27
7512,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,185,74,111,1.5,eccaa64f9726
7513,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,185,78,107,1.3718,3ed20083fe19
7514,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,184,73,111,1.5205,9d0a61a46f4b
7515,SiOx_int_AL,SiO2x_dilute_vacancy,core,val,171,75,96,1.28,b27b34e16159
7517,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,194,72,122,1.6944,a313bddbc6ef
7518,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,183,74,109,1.473,cf9990c9132c
7521,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,192,73,119,1.6301,16e005987b1d
7522,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,191,74,117,1.5811,72b16fba9362
7523,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,186,69,117,1.6957,fe1f8dce0059
7524,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,185,76,109,1.4342,d4789e2d51a5
7525,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,182,69,113,1.6377,8547a30c176f
7526,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,195,79,116,1.4684,99982b5731e9
7527,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,186,74,112,1.5135,6a52d60d4bd5
7528,SiOx_int_AL,SiO2x_dilute_vacancy,core,val,182,84,98,1.1667,14729ab395d1
7529,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,184,69,115,1.6667,38c945af0862
7531,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,191,80,111,1.3875,3f92f6b3c953
7533,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,182,76,106,1.3947,a8f70e613684
7534,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,180,69,111,1.6087,0b762da15f06
7535,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,190,80,110,1.375,91684f6492a6
7536,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,179,65,114,1.7538,603e1a26b0e8
7537,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,195,79,116,1.4684,ce6a1cf8b78a
7538,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,188,76,112,1.4737,988e7d381235
7539,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,202,78,124,1.5897,b86bcea60fe0
7540,SiOx_int_AL,SiO2x_dilute_vacancy,core,val,190,75,115,1.5333,852f765a2ed4
7541,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,176,70,106,1.5143,c0d4605a44c1
7542,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,183,76,107,1.4079,1325f51970ee
7543,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,180,71,109,1.5352,990615b1b04c
7545,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,192,76,116,1.5263,fa2c20847232
7546,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,196,78,118,1.5128,7ffe3379a340
7547,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,188,72,116,1.6111,0b4568dac50f
7548,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,187,72,115,1.5972,264d53bec2cd
7549,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,187,75,112,1.4933,4516e8df5079
7550,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,186,73,113,1.5479,c004af2cbf9e
7551,SiOx_int_AL,SiO2x_dilute_vacancy,core,val,172,70,102,1.4571,72b32492d557
7552,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,185,73,112,1.5342,eb6790a7a9f4
7553,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,195,75,120,1.6,4621795c4ec1
7554,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,179,72,107,1.4861,76c4c4dc9043
7555,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,183,77,106,1.3766,593801e292f9
7557,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,180,75,105,1.4,e467b01bf918
7558,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,155,58,97,1.6724,c429d83567e8
7560,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,148,55,93,1.6909,da1e8d9945e4
7562,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,140,51,89,1.7451,8a88a96166f5
7563,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,147,54,93,1.7222,92fd54f62d57
7564,SiOx_int_AL,SiO2x_dilute_vacancy,core,val,158,59,99,1.678,00b05d1ee7b8
7565,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,156,60,96,1.6,979dfd46cc0e
7566,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,150,54,96,1.7778,4d4b4e306963
7567,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,161,57,104,1.8246,9235a2e850e0
7568,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,153,51,102,2.0,a7454729f889
7570,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,141,50,91,1.82,7328f3a18906
7571,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,134,67,67,1.0,e070cc2c7945
7573,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,131,71,60,0.8451,7b857dd3bb32
7574,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,143,70,73,1.0429,c5dfce72a0c1
7575,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,151,85,66,0.7765,b289f8fa3af6
7576,SiOx_int_AL,SiO2x_dilute_vacancy,core,val,140,66,74,1.1212,ae3fdd83bfa3
7578,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,154,79,75,0.9494,1e2fafa65d59
7579,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,137,70,67,0.9571,d03ec48ad462
7580,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,135,73,62,0.8493,3e8af1650a27
7581,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,142,77,65,0.8442,e0a91c9dd632
7582,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,145,66,79,1.197,0479b3ebe091
7584,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,139,75,64,0.8533,80406df0e72f
7586,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,132,79,53,0.6709,8051df8ca376
7591,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,131,84,47,0.5595,117dbdddad4c
7592,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,137,81,56,0.6914,b3cf3fd8ca65
7593,SiOx_int_AL,SiO2x_dilute_vacancy,core,val,137,87,50,0.5747,8fcc4d65e05d
7594,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,126,74,52,0.7027,f8fecab067a6
7595,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,135,74,61,0.8243,104722f86ddc
7596,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,136,78,58,0.7436,6924d7d422f5
7599,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,127,75,52,0.6933,f01110e186bd
7600,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,136,78,58,0.7436,874bfba6cc1f
7601,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,190,80,110,1.375,1c9abd5215ce
7603,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,185,68,117,1.7206,29dd8f1abdcc
7604,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,190,75,115,1.5333,e75bb325bb47
7605,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,185,71,114,1.6056,45859291a462
7606,SiOx_int_AL,SiO2x_dilute_vacancy,core,val,187,76,111,1.4605,ae6d175c5fc1
7607,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,189,73,116,1.589,dfc571dc9734
7608,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,186,71,115,1.6197,916ec3fbbdf8
7610,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,176,76,100,1.3158,579b2b01b4ab
7611,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,182,70,112,1.6,018b0cf43043
7612,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,188,75,113,1.5067,5d528f778f93
7614,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,178,72,106,1.4722,484af2a60a53
7615,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,179,72,107,1.4861,e8375f331c8b
7616,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,185,74,111,1.5,1df529f5142a
7617,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,179,66,113,1.7121,4d4b4dcbfd75
7618,SiOx_int_AL,SiO2x_dilute_vacancy,core,val,198,78,120,1.5385,57cd12d80cb6
7619,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,177,70,107,1.5286,6c9121c212b7
7620,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,185,74,111,1.5,d23bbf76f41f
7622,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,185,76,109,1.4342,71a5da87f7db
7624,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,179,72,107,1.4861,698af0ea1106
7625,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,190,72,118,1.6389,c0f9c2f252dc
7626,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,187,75,112,1.4933,55cc7e0a191b
7627,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,182,76,106,1.3947,8d1eec801709
7628,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,183,73,110,1.5068,fc28ccace635
7629,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,186,74,112,1.5135,0348e612fe1d
7630,SiOx_int_AL,SiO2x_dilute_vacancy,core,val,190,70,120,1.7143,b0335ed6e23f
7631,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,170,71,99,1.3944,44b44e519f71
7633,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,173,71,102,1.4366,e09b8d858072
7634,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,190,74,116,1.5676,a055854410f9
7635,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,188,75,113,1.5067,2332858abaa5
7636,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,191,76,115,1.5132,77108d50665d
7637,SiOx_int_AL,SiO2x_dilute_vacancy,core,train,180,70,110,1.5714,eae5581877e1
7645,silicon_crystalline_main,replay:silicon_crystalline_main,replay,train,1,1,0,0.0,d037e4b8af40
7659,silicon_crystalline_main,replay:silicon_crystalline_main,replay,train,1,1,0,0.0,a67cfd7402e5
7676,silicon_crystalline_main,replay:silicon_crystalline_main,replay,train,1,1,0,0.0,bc9f4fc0cf53
7688,silicon_crystalline_main,replay:silicon_crystalline_main,replay,train,1,1,0,0.0,521488bb2357
7700,silicon_crystalline_main,replay:silicon_crystalline_main,replay,train,1,1,0,0.0,fce28353355f
7712,silicon_crystalline_main,replay:silicon_crystalline_main,replay,train,1,1,0,0.0,04c5958d38de
7726,silicon_crystalline_main,replay:silicon_crystalline_main,replay,train,1,1,0,0.0,dbd6fb606fb6
7739,silicon_crystalline_main,replay:silicon_crystalline_main,replay,val,1,1,0,0.0,1770ed2dfca4
7750,silicon_crystalline_main,replay:silicon_crystalline_main,replay,train,8,8,0,0.0,bfc77ddb8809
7765,silicon_crystalline_main,replay:silicon_crystalline_main,replay,train,8,8,0,0.0,92b5c5787d4a
7777,silicon_crystalline_main,replay:silicon_crystalline_main,replay,train,8,8,0,0.0,af349171f71c
7789,silicon_crystalline_main,replay:silicon_crystalline_main,replay,train,27,27,0,0.0,c08a47520d4f
7804,silicon_crystalline_main,replay:silicon_crystalline_main,replay,train,27,27,0,0.0,1988dec9aed0
7820,silicon_crystalline_main,replay:silicon_crystalline_main,replay,train,64,64,0,0.0,0601dd2fc5d3
7835,silicon_crystalline_main,replay:silicon_crystalline_main,replay,train,64,64,0,0.0,22dcafb8201f
7849,silicon_crystalline_main,replay:silicon_crystalline_main,replay,train,64,64,0,0.0,945b4209ac38
7860,silicon_crystalline_main,replay:silicon_crystalline_main,replay,train,64,64,0,0.0,3552c0410e73
7875,silicon_crystalline_main,replay:silicon_crystalline_main,replay,val,2,2,0,0.0,0ae542b7bc54
7889,silicon_crystalline_main,replay:silicon_crystalline_main,replay,train,2,2,0,0.0,9e85c992431c
7900,silicon_crystalline_main,replay:silicon_crystalline_main,replay,train,2,2,0,0.0,c1972ea07e78
7912,silicon_crystalline_main,replay:silicon_crystalline_main,replay,train,2,2,0,0.0,6682eb1c0c51
7927,silicon_crystalline_main,replay:silicon_crystalline_main,replay,train,2,2,0,0.0,78868036c5b1
7938,silicon_crystalline_main,replay:silicon_crystalline_main,replay,train,2,2,0,0.0,3e4bf9cd7883
7953,silicon_crystalline_main,replay:silicon_crystalline_main,replay,train,2,2,0,0.0,ca249c71d1d5
7971,silicon_crystalline_main,replay:silicon_crystalline_main,replay,train,16,16,0,0.0,47f2527c4ade
7981,silicon_crystalline_main,replay:silicon_crystalline_main,replay,train,16,16,0,0.0,2404e80a42c1
7993,silicon_crystalline_main,replay:silicon_crystalline_main,replay,train,16,16,0,0.0,ecfb1ddf1b50
8006,silicon_crystalline_main,replay:silicon_crystalline_main,replay,val,16,16,0,0.0,0072d6b6f345
8017,silicon_crystalline_main,replay:silicon_crystalline_main,replay,train,16,16,0,0.0,1295c641432f
8028,silicon_crystalline_main,replay:silicon_crystalline_main,replay,train,16,16,0,0.0,032252b6b327
8045,silicon_crystalline_main,replay:silicon_crystalline_main,replay,train,16,16,0,0.0,6eba9e5c9d23
8057,silicon_crystalline_main,replay:silicon_crystalline_main,replay,train,16,16,0,0.0,5ca85bac9712
8070,silicon_crystalline_main,replay:silicon_crystalline_main,replay,train,16,16,0,0.0,d1c1a057179e
8083,silicon_crystalline_main,replay:silicon_crystalline_main,replay,train,16,16,0,0.0,b5978bbb6613
8098,silicon_crystalline_main,replay:silicon_crystalline_main,replay,train,16,16,0,0.0,93fff7ece2ce
8114,silicon_crystalline_main,replay:silicon_crystalline_main,replay,train,16,16,0,0.0,a391d43d199c
8128,silicon_crystalline_main,replay:silicon_crystalline_main,replay,train,16,16,0,0.0,ca35aae70fc7
8142,silicon_crystalline_main,replay:silicon_crystalline_main,replay,val,16,16,0,0.0,0f5eb1b1e5a7
8155,silicon_crystalline_main,replay:silicon_crystalline_main,replay,train,16,16,0,0.0,b6057cb8b188
8169,silicon_crystalline_main,replay:silicon_crystalline_main,replay,train,16,16,0,0.0,3b12258dfc27
8184,silicon_crystalline_main,replay:silicon_crystalline_main,replay,train,16,16,0,0.0,e4d37c83b8e0
8200,silicon_crystalline_main,replay:silicon_crystalline_main,replay,train,54,54,0,0.0,227050239408
8213,silicon_crystalline_main,replay:silicon_crystalline_main,replay,train,54,54,0,0.0,ce7e93bfcd55
8225,silicon_crystalline_main,replay:silicon_crystalline_main,replay,train,54,54,0,0.0,b67633dc313d
8237,silicon_crystalline_main,replay:silicon_crystalline_main,replay,train,54,54,0,0.0,c32cf61c5678
8250,silicon_crystalline_main,replay:silicon_crystalline_main,replay,train,54,54,0,0.0,0637e250eb2b
8263,silicon_crystalline_main,replay:silicon_crystalline_main,replay,train,54,54,0,0.0,a138fc533540
8274,silicon_crystalline_main,replay:silicon_crystalline_main,replay,val,54,54,0,0.0,5d9bd9fc6dce
8291,silicon_crystalline_main,replay:silicon_crystalline_main,replay,train,54,54,0,0.0,8a45b3d21884
8302,silicon_crystalline_main,replay:silicon_crystalline_main,replay,train,128,128,0,0.0,f4705663a488
8315,silicon_crystalline_main,replay:silicon_crystalline_main,replay,train,128,128,0,0.0,233bafc909a7
8327,silicon_crystalline_main,replay:silicon_crystalline_main,replay,train,128,128,0,0.0,3ecb4f221b46
8343,silicon_crystalline_main,replay:silicon_crystalline_main,replay,train,128,128,0,0.0,5665285a3af5
8355,silicon_crystalline_main,replay:silicon_crystalline_main,replay,train,2,2,0,0.0,b6483dab660b
8368,silicon_crystalline_main,replay:silicon_crystalline_main,replay,train,2,2,0,0.0,4b796d6594e7
8380,silicon_crystalline_main,replay:silicon_crystalline_main,replay,train,2,2,0,0.0,69ea99968a22
8392,silicon_crystalline_main,replay:silicon_crystalline_main,replay,train,2,2,0,0.0,f612bdb5da23
8408,silicon_crystalline_main,replay:silicon_crystalline_main,replay,val,2,2,0,0.0,1aa1cbedc56a
8420,silicon_crystalline_main,replay:silicon_crystalline_main,replay,train,16,16,0,0.0,3b082784283a
8431,silicon_crystalline_main,replay:silicon_crystalline_main,replay,train,16,16,0,0.0,f5af07e87557
8444,silicon_crystalline_main,replay:silicon_crystalline_main,replay,train,16,16,0,0.0,d9507a134e39
8456,silicon_crystalline_main,replay:silicon_crystalline_main,replay,train,16,16,0,0.0,ec38f306e218
8468,silicon_crystalline_main,replay:silicon_crystalline_main,replay,train,16,16,0,0.0,70065883224c
8482,silicon_crystalline_main,replay:silicon_crystalline_main,replay,train,16,16,0,0.0,0ebb37987799
8495,silicon_crystalline_main,replay:silicon_crystalline_main,replay,train,16,16,0,0.0,fc6058980f24
8508,silicon_crystalline_main,replay:silicon_crystalline_main,replay,train,16,16,0,0.0,8659b8b18454
8520,silicon_crystalline_main,replay:silicon_crystalline_main,replay,train,16,16,0,0.0,af550c04afd5
8533,silicon_crystalline_main,replay:silicon_crystalline_main,replay,val,16,16,0,0.0,97b1df43c272
8545,silicon_crystalline_main,replay:silicon_crystalline_main,replay,train,16,16,0,0.0,ad2eae62b6e2
8557,silicon_crystalline_main,replay:silicon_crystalline_main,replay,train,16,16,0,0.0,e940b23d6271
8568,silicon_crystalline_main,replay:silicon_crystalline_main,replay,train,16,16,0,0.0,58130e1d3038
8582,silicon_crystalline_main,replay:silicon_crystalline_main,replay,train,16,16,0,0.0,1847baa34536
8594,silicon_crystalline_main,replay:silicon_crystalline_main,replay,train,16,16,0,0.0,7cc91c61d720
8606,silicon_crystalline_main,replay:silicon_crystalline_main,replay,train,16,16,0,0.0,62295db94098
8618,silicon_crystalline_main,replay:silicon_crystalline_main,replay,train,16,16,0,0.0,82c44d6e0519
8629,silicon_crystalline_main,replay:silicon_crystalline_main,replay,train,16,16,0,0.0,6b19f743a572
8640,silicon_crystalline_main,replay:silicon_crystalline_main,replay,train,54,54,0,0.0,a748c407ac98
8650,silicon_crystalline_main,replay:silicon_crystalline_main,replay,val,54,54,0,0.0,8fc62bcb5795
8663,silicon_crystalline_main,replay:silicon_crystalline_main,replay,train,54,54,0,0.0,742560292f90
8677,silicon_crystalline_main,replay:silicon_crystalline_main,replay,train,54,54,0,0.0,6954f5175a7c
8690,silicon_crystalline_main,replay:silicon_crystalline_main,replay,train,54,54,0,0.0,32fd85fa41be
8703,silicon_crystalline_main,replay:silicon_crystalline_main,replay,train,54,54,0,0.0,12416ce4f191
8716,silicon_crystalline_main,replay:silicon_crystalline_main,replay,train,54,54,0,0.0,ecc2a25ab050
8726,silicon_crystalline_main,replay:silicon_crystalline_main,replay,train,54,54,0,0.0,2081d8154145
8747,silicon_crystalline_main,replay:silicon_crystalline_main,replay,train,128,128,0,0.0,ba9b514896b0
8757,silicon_crystalline_main,replay:silicon_crystalline_main,replay,train,128,128,0,0.0,9e57bf8b2486
8768,silicon_crystalline_main,replay:silicon_crystalline_main,replay,train,128,128,0,0.0,dff0e5079626
8780,silicon_crystalline_main,replay:silicon_crystalline_main,replay,val,128,128,0,0.0,2a8ef911de64
8794,silicon_crystalline_main,replay:silicon_crystalline_main,replay,train,128,128,0,0.0,da074e8da34b
8796,silicon_liquid,replay:silicon_liquid,replay,train,64,64,0,0.0,bf8064c17e6c
8799,silicon_liquid,replay:silicon_liquid,replay,train,64,64,0,0.0,cba65f0eaff5
8801,silicon_liquid,replay:silicon_liquid,replay,train,64,64,0,0.0,3cbe780987a3
8804,silicon_liquid,replay:silicon_liquid,replay,train,64,64,0,0.0,095f8be194ad
8809,silicon_liquid,replay:silicon_liquid,replay,train,64,64,0,0.0,c712f4ae4fab
8812,silicon_liquid,replay:silicon_liquid,replay,val,64,64,0,0.0,47c476987bec
8816,silicon_liquid,replay:silicon_liquid,replay,train,64,64,0,0.0,7210a351b0f8
8818,silicon_liquid,replay:silicon_liquid,replay,train,64,64,0,0.0,11293c23a532
8822,silicon_liquid,replay:silicon_liquid,replay,train,64,64,0,0.0,e88981140823
8824,silicon_liquid,replay:silicon_liquid,replay,train,64,64,0,0.0,1d3057dea1df
8827,silicon_liquid,replay:silicon_liquid,replay,train,64,64,0,0.0,3576a23029b2
8829,silicon_liquid,replay:silicon_liquid,replay,train,64,64,0,0.0,ec1bcdcd86c7
8832,silicon_liquid,replay:silicon_liquid,replay,train,64,64,0,0.0,c95955bcfa67
8837,silicon_liquid,replay:silicon_liquid,replay,train,64,64,0,0.0,e55f0781be91
8839,silicon_liquid,replay:silicon_liquid,replay,train,64,64,0,0.0,c5e069177ea9
8842,silicon_liquid,replay:silicon_liquid,replay,val,64,64,0,0.0,c5ec368858bd
8847,silicon_liquid,replay:silicon_liquid,replay,train,64,64,0,0.0,a1165157f9a1
8855,silicon_liquid,replay:silicon_liquid,replay,train,64,64,0,0.0,26686c96aa92
8858,silicon_liquid,replay:silicon_liquid,replay,train,64,64,0,0.0,dec7b58726d8
8860,silicon_liquid,replay:silicon_liquid,replay,train,64,64,0,0.0,f19ff1a912bb
8864,silicon_liquid,replay:silicon_liquid,replay,train,128,128,0,0.0,cb1d44fc1802
